General.EstateTypeKey,General.ReferenceNumber,General.DistributionTypeKey,General.ConstructionYear,General.LivingSpace,Tealium.object_locationid,Tealium.object_address_is_visible,Tealium.object_zip,Tealium.object_currency,Tealium.object_features,Tealium.object_objektart_sub,Tealium.expose_type,Tealium.broker_guid,Tealium.object_count_photos,LocalRatings.scores.local_amenities,LocalRatings.scores.mobility,MetaBadges,Price.AdditionalInformation.Commission.CommissionType,EstateAddress.City,EstateAddress.ZipCode,EstateAddress.Street,Offerer.addressGuid,Offerer.globalUserId,Offerer.contactData.companyName,Project.Address.PostCode,Project.Address.Street,Project.Address.HouseNumber,Latitude,Longitude,Stadtteil,Stadt,PRICE,ROOMS,PRICE_COMMONCHARGE,EnergyType,Class,Value,CATEGORY,FLOOR,USAGE,SUITABILITY,CONDITION,HOUSECONDITION,PARKINGSLOT,ENERGY,BUILDINGTYPE,HEATING,ELEVATOR,EQUIPMENTS
WOHNUNG,ETW 4 W,ZUM_KAUF,2024.0,69.0,493426,True,90461,EUR,"['Neubau', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'LUFTWP', 'ELEKTRO', 'Fußbodenheizung', 'KUNSTSTOFF', 'FLIESEN', 'abstellraum', 'Carport', 'wasch_trockenraum', 'Balkon', 'KAMERA', 'Kunststofffenster', 'provisionsfrei']",wohnung,project,24002,9.0,7.4,9.7,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90461,Wodanstraße 30,C72DED02A260409883B3D5C688B5C289,24002,RM Müller Wohnbau GmbH,90461,Wodanstraße ,30,49.43287,11.12797,Gleißhammer,Nürnberg,427000.0,2.0,,,,,,1. Geschoss,,,,Neubau,Carport,Elektro,,"Fußbodenheizung, Luft-/Wasser-Wärmepumpe",Personenaufzug,
WOHNUNG,O21,ZUM_KAUF,2020.0,53.0,493532,False,90439,EUR,"['Neubau', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'Dachgeschoss', 'NEUWERTIG', 'BLOCK', 'Fußbodenheizung', 'teilweise möbliert', 'PARKETT', 'FLIESEN', 'Kapitalanlage', 'frei', 'Einbauküche', 'offene Küche', 'Tiefgarage', 'Balkon']",wohnung,standard,2452030,13.0,7.4,9.5,[],COMMISSION_REQUIRED,Nürnberg,90439,,652309AED147498BA78956B05283B84F,2452030,ImmoNürnberg Immobilienvertrieb GmbH,,,,49.43896,11.04878,St Leonhard,Nürnberg,355000.0,2.0,,UNDEFINED,DE_ENV2014_CLASS_A,49.0,,Dachgeschoss,frei,,,Neubau,Tiefgarage,Blockheizkraftwerk,,Fußbodenheizung,Personenaufzug,"teilweise möbliert, neuwertig"
WOHNUNG,Real-MC2-77723#OkfN8y,ZUM_KAUF,1980.0,150.0,493479,False,90409,EUR,"['WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'Einbauküche', 'Balkon']",wohnung,standard,6600874,1.0,8.9,9.7,[],COMMISSION_REQUIRED,Nürnberg,90409,,2AF1679A5E7B47AB95C7179A7B37C6D4,6600874,MC Real Estate GmbH,,,,49.46468,11.08784,Maxfeld,Nürnberg,669000.0,6.5,,,,,,1. Geschoss,,,gepflegt,,,Gas,,Zentralheizung,,
WOHNUNG,362471,ZUM_KAUF,1982.0,107.0,493422,False,90408,EUR,"['barriefrei', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Zentralheizung', 'Garten', 'rollstuhlgerecht', 'TEPPICH', 'FLIESEN', 'abstellraum', 'Pantry', 'Tiefgarage', 'Haustiere erlaubt', 'wasch_trockenraum', 'kable_sat_tv']",wohnung,standard,47445,20.0,8.5,9.7,[],COMMISSION_REQUIRED,Nürnberg,90408,,6F2F264BDB42425BBAFE214000878E52,47445,Thomas Schaller Immobilien,,,,49.46293,11.07721,Gärten h d Veste,Nürnberg,495000.0,5.5,371.0,UNDEFINED,,123.4,,1. Geschoss,,"barrierefrei, rollstuhlgerecht",,,Tiefgarage,Gas,,Zentralheizung,Personenaufzug,
WOHNUNG,S4037,ZUM_KAUF,1959.0,98.0,493443,False,90455,EUR,['GAS'],wohnung,standard,15709,12.0,5.6,6.6,[],COMMISSION_DEFAULT,Nürnberg - Worzeldorf,90455,,2F83B76DCDB60A4F88D367612CE331C7,15709,Immobilien Sollmann+Zagel GmbH­,,,,49.36832,11.08454,Herpersdorf,Nürnberg,445000.0,4.0,,UNDEFINED,DE_ENV2014_CLASS_G,208.3,,,,,,,,Gas,,,,
WOHNUNG,976,ZUM_KAUF,1967.0,59.0,493465,False,90473,EUR,"['barriefrei', 'WANNE', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'FERN', 'Zentralheizung', 'DSL', 'gartennutzung', 'LAMINAT', 'frei', 'abstellraum', 'Einbauküche', 'Tiefgarage', 'REINIGUNG', 'wasch_trockenraum', 'Loggia', 'Balkon']",wohnung,standard,40063,11.0,6.0,8.8,[],COMMISSION_REQUIRED,Nürnberg,90473,,3694B69C9D524891B5B3289D00B049E7,40063,ImmoUnion24 GmbH,,,,49.40815,11.13376,Langwasser,Nürnberg,185000.0,2.0,249.0,UNDEFINED,DE_ENV2014_CLASS_E,146.0,,8. Geschoss,frei,barrierefrei,,,Tiefgarage,Fernwärme,,Zentralheizung,Personenaufzug,
WOHNUNG,IPJW231296,ZUM_KAUF,1963.0,61.75,493421,False,90489,EUR,"['WANNE', 'GAS', 'Etagenheizung', 'vermietet']",wohnung,standard,20490,9.0,9.0,9.7,[],COMMISSION_DEFAULT,Nürnberg,90489,,FE9EBA70B0844FBBB549DDDE02B72D78,20490,Immopartner Stefan Sagraloff e. K. ,,,,49.4587,11.09995,Gärten b Wöhrd,Nürnberg,198000.0,2.0,,UNDEFINED,DE_ENV2014_CLASS_E,151.7,,1. Geschoss,vermietet,,,,,Gas,,Etagenheizung,,
WOHNUNG,94 (1/94),ZUM_KAUF,1958.0,56.58,493417,False,90491,EUR,"['DUSCHE', 'FENSTER', 'Kelleranteil', 'Erdgeschoss', 'renoviert', 'GAS', 'LAMINAT', 'FLIESEN', 'vermietet', 'Balkon', 'Kunststofffenster']",wohnung,standard,2537200,6.0,6.8,9.0,[],COMMISSION_REQUIRED,Nürnberg,90491,,0676E84A56484116BB9789D197E0B382,2537200,Popp Immobilien,,,,49.47441,11.13785,Erlenstegen,Nürnberg,229000.0,2.0,,UNDEFINED,DE_ENV2014_CLASS_B,56.4,,Erdgeschoss,vermietet,,renoviert / saniert,,,"Gas, Solar",,,,
WOHNUNG,1978-26,ZUM_KAUF,1964.0,79.18,493560,True,90471,EUR,"['WANNE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'renovierungsbedürftig', 'FERN', 'rollstuhlgerecht', 'vermietet', 'Balkon', 'provisionsfrei']",wohnung,standard,837154,4.0,4.7,9.0,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90471,Neptunweg 13,F1EEAED8E3D54BFD8C7AF6867EB292E0,837154,Vonovia SE-Selbstständiger Vertriebspartner,,,,49.41416,11.10365,Zollhaus,Nürnberg,183000.0,3.0,297.0,,,,,5. Geschoss,vermietet,rollstuhlgerecht,renovierungsbedürftig / sanierungsbedürftig,,,Fernwärme,,,Personenaufzug,
WOHNUNG,1818-066,ZUM_KAUF,1959.0,57.34,493560,True,90471,EUR,"['WANNE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'renovierungsbedürftig', 'FERN', 'rollstuhlgerecht', 'vermietet', 'Balkon', 'provisionsfrei']",wohnung,standard,837154,5.0,4.3,8.8,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90471,Saturnweg 15,F1EEAED8E3D54BFD8C7AF6867EB292E0,837154,Vonovia SE-Selbstständiger Vertriebspartner,,,,49.41416,11.10365,Zollhaus,Nürnberg,135000.0,2.0,301.0,,,,,6. Geschoss,vermietet,rollstuhlgerecht,renovierungsbedürftig / sanierungsbedürftig,,,Fernwärme,,,Personenaufzug,
WOHNUNG,1/20/029-029/010111,ZUM_KAUF,1900.0,62.4,493506,False,90441,EUR,"['Altbau (bis 1945)', 'WANNE', 'FENSTER', 'Kelleranteil', 'renovierungsbedürftig', 'Massivhaus', 'GAS', 'Ofenheizung', 'LAMINAT', 'FLIESEN', 'vermietet', 'abstellraum', 'Balkon']",wohnung,standard,32092,12.0,5.3,9.6,[],COMMISSION_REQUIRED,Nürnberg,90441,,5BE121DA47914B28AF82035802433346,32092,Sparkasse Fürth,,,,49.4344,11.05972,Sandreuth,Nürnberg,155000.0,2.0,182.0,UNDEFINED,DE_ENV2014_CLASS_C,92.4,,4. Geschoss,vermietet,,renovierungsbedürftig / sanierungsbedürftig,Altbau (bis 1945),,Gas,,Ofen,,
WOHNUNG,A2901,ZUM_KAUF,1954.0,45.0,493537,False,90443,EUR,"['WANNE', 'Kelleranteil', 'GAS', 'Etagenheizung', 'LAMINAT', 'vermietet', 'Kunststofffenster']",wohnung,standard,51014,5.0,7.4,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,,04D4CB667CD349A897000CDD021AB9DE,51014,Norbert Schaller Immobilien,,,,49.43929,11.07396,Steinbühl,Nürnberg,139000.0,2.0,,UNDEFINED,DE_ENV2014_CLASS_D,108.3,,2. Geschoss,vermietet,,,,,Gas,,Etagenheizung,,
WOHNUNG,2909-023 (1/803),ZUM_KAUF,1961.0,31.0,493432,False,90478,EUR,"['Neubau', 'DUSCHE', 'Kelleranteil', 'NEUWERTIG', 'GAS', 'Zentralheizung', 'klimatisiert', 'DSL', 'teilweise möbliert', 'FLIESEN', 'Kapitalanlage', 'Einbauküche', 'offene Küche', 'Kunststofffenster']",Apartment,standard,807703,9.0,8.7,9.7,[],COMMISSION_REQUIRED,Nürnberg,90478,,844176C3BE8E4E56A0572C8E0EC66692,807703,Gerhard F.Falk  Immobilien,,,,49.44398,11.09165,Glockenhof,Nürnberg,164750.0,1.0,162.0,UNDEFINED,DE_ENV2014_CLASS_B,52.4,Apartment,Erdgeschoss,,,,Neubau,,"Gas, Solar",,Zentralheizung,,"teilweise möbliert, neuwertig"
WOHNUNG,186235,ZUM_KAUF,1971.0,60.0,493510,False,90451,EUR,"['Kelleranteil', 'Erdgeschoss', 'Massivhaus', 'OEL', 'Zentralheizung', 'Balkon']",wohnung,standard,1188234,11.0,4.5,8.8,[],COMMISSION_REQUIRED,Nürnberg,90451,,AC16DAC829074FCBB053202429EF417D,1188234,PlanetHome Group GmbH,,,,49.41572,11.03733,Röthenbach b Schweinau,Nürnberg,200000.0,2.0,,UNDEFINED,DE_ENV2014_CLASS_E,130.8,,Erdgeschoss,,,,,,Öl,,Zentralheizung,,
WOHNUNG,184389,ZUM_KAUF,1972.0,72.0,493465,False,90473,EUR,"['gaestewc', 'Erdgeschoss', 'Massivhaus', 'OEL', 'Zentralheizung', 'Balkon']",wohnung,standard,1188234,10.0,6.0,9.3,[],COMMISSION_REQUIRED,Nürnberg,90473,,AC16DAC829074FCBB053202429EF417D,1188234,PlanetHome Group GmbH,,,,49.40815,11.13376,Langwasser,Nürnberg,179000.0,3.0,221.0,UNDEFINED,DE_ENV2014_CLASS_C,99.9,,1. Geschoss (Erdgeschoss),,,,,,Öl,,Zentralheizung,,
WOHNUNG,1022 (1/1944),ZUM_KAUF,1977.0,104.0,493552,False,90489,EUR,"['WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Dachgeschoss', 'Massivhaus', 'FLIESEN', 'frei', 'abstellraum', 'Einbauküche', 'Garage', 'Terrasse', 'Kunststofffenster']",wohnung,standard,514431,29.0,7.7,9.7,[],COMMISSION_REQUIRED,Nürnberg,90489,,4111,514431,bornemann immobilien,,,,49.45275,11.09419,Wöhrd,Nürnberg,398000.0,3.0,,UNDEFINED,,158.0,,Dachgeschoss,frei,,,,Garage,,,,,
WOHNUNG,IN-153,ZUM_KAUF,1980.0,61.5,493430,False,90443,EUR,"['Kelleranteil', 'FERN', 'Tiefgarage']",wohnung,standard,6259124,11.0,6.5,9.7,[],COMMISSION_DEFAULT,Nürnberg,90443,,AA4A4A5BC6A949B2981F3A050371CE96,6259124,Immonation GmbH,,,,49.42749,11.07581,Gibitzenhof,Nürnberg,255000.0,2.0,185.0,UNDEFINED,DE_ENV2014_CLASS_D,101.0,,3. Geschoss,,,,,Tiefgarage,Fernwärme,,,,
WOHNUNG,M_19_1_a,ZUM_KAUF,1997.0,60.0,493468,False,90482,EUR,"['WANNE', 'FENSTER', 'Kelleranteil', 'Erdgeschoss', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'Garten', 'LAMINAT', 'FLIESEN', 'frei', 'Einbauküche', 'offene Küche', 'Stellplatz', 'Tiefgarage', 'wasch_trockenraum', 'kable_sat_tv', 'Terrasse', 'Kunststofffenster']",wohnung,standard,23978,7.0,5.7,7.5,[],COMMISSION_REQUIRED,Nürnberg,90482,,90216BA86EF32B41922BEC20ABCB9129,23978,IMMOoptimal,,,,49.46879,11.16706,Laufamholz,Nürnberg,249000.0,2.0,300.0,UNDEFINED,DE_ENV2014_CLASS_C,87.0,,Erdgeschoss,frei,,gepflegt,,"Außen-Stellplatz, Tiefgarage",Gas,,Zentralheizung,,
WOHNUNG,2362,ZUM_KAUF,1980.0,96.0,493439,False,90431,EUR,"['barriefrei', 'WANNE', 'gaestewc', 'Kelleranteil', 'Personenaufzug', 'Dachgeschoss', 'FERNE', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'TEPPICH', 'KUNSTSTOFF', 'FLIESEN', 'frei', 'abstellraum', 'Einbauküche', 'Parkhaus', 'Loggia', 'Kunststofffenster']",PENTHOUSE,standard,15061,33.0,5.9,9.4,[],COMMISSION_REQUIRED,Nürnberg,90431,,69E90DC9B7014C4E8902C9C2B72E89F3,15061,Gerdi Zwingel Immobilien oHG,,,,49.43638,11.02739,Großreuth b Schweinau,Nürnberg,359000.0,3.0,262.0,UNDEFINED,DE_ENV2014_CLASS_A_PLUS,13.8,Penthouse,5. Geschoss (Dachgeschoss),frei,barrierefrei,gepflegt,,Parkhaus,Gas,,Zentralheizung,Personenaufzug,
WOHNUNG,,ZUM_KAUF,1957.0,74.0,493524,False,90429,EUR,"['WANNE', 'Bad/WC getrennt', 'Kelleranteil', 'Personenaufzug', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'DSL', 'LAMINAT', 'FLIESEN', 'frei', 'Sat', 'Balkon', 'Kunststofffenster']",wohnung,standard,53951,17.0,7.2,9.3,[],COMMISSION_REQUIRED,Nürnberg,90429,,43CA89B4211F494C86AF76BA40DD5BF4,53951,giw Immobilien GmbH,,,,49.46008,11.04266,Seeleinsbühl,Nürnberg,230000.0,3.0,400.0,UNDEFINED,DE_ENV2014_CLASS_G,220.3,,3. Geschoss,frei,,gepflegt,,,Gas,,Zentralheizung,Personenaufzug,
WOHNUNG,2364,ZUM_KAUF,1950.0,121.0,493426,False,90461,EUR,"['BIDET', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'GEPFLEGT', 'GAS', 'Etagenheizung', 'PARKETT', 'FLIESEN', 'vermietet', 'Einbauküche', 'Garage', 'Balkon', 'Kunststofffenster']",wohnung,standard,15061,33.0,5.9,9.5,[],COMMISSION_REQUIRED,Nürnberg,90461,,69E90DC9B7014C4E8902C9C2B72E89F3,15061,Gerdi Zwingel Immobilien oHG,,,,49.43287,11.12797,Gleißhammer,Nürnberg,525000.0,4.0,211.0,UNDEFINED,DE_ENV2014_CLASS_D,116.4,,2. Geschoss,vermietet,,gepflegt,,Garage,Gas,,Etagenheizung,Personenaufzug,
WOHNUNG,,ZUM_KAUF,1992.0,93.0,493501,False,90453,EUR,"['WANNE', 'gaestewc', 'FENSTER', 'Kelleranteil', 'Dachgeschoss', 'GAS', 'Zentralheizung', 'gartennutzung', 'LAMINAT', 'PARKETT', 'FLIESEN', 'Einbauküche', 'Duplex', 'Sat', 'Balkon', 'provisionsfrei']",MAISONETTE,standard,8934349,11.0,4.8,8.7,"[{'label': 'Privater Anbieter', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90453,,F81BF19689C04B6EA181657614B7C5E7,8934349,,,,,49.38101,11.04008,Reichelsdorf,Nürnberg,298000.0,2.5,,UNDEFINED,DE_ENV2014_CLASS_D,108.3,Maisonette,2. Geschoss (Dachgeschoss),,,,,Duplex,Gas,,Zentralheizung,,
WOHNUNG,5248,ZUM_KAUF,1948.0,114.03,493426,False,90461,EUR,"['WANNE', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Etagenheizung', 'FLIESEN', 'Einbauküche', 'Balkon', 'Kunststofffenster']",wohnung,standard,20435,23.0,7.3,9.6,[],COMMISSION_REQUIRED,Nürnberg,90461,,7EC60F70A4D6408DBFD13397EE14A212,20435,EURAG GmbH,,,,49.43287,11.12797,Gleißhammer,Nürnberg,498000.0,2.5,,UNDEFINED,,131.8,,4. Geschoss,,,,,,Gas,,Etagenheizung,Personenaufzug,
WOHNUNG,362605,ZUM_KAUF,1928.0,59.0,493483,False,90459,EUR,"['DUSCHE', 'FENSTER', 'Kelleranteil', 'GAS', 'Etagenheizung', 'LAMINAT', 'FLIESEN', 'Haustiere erlaubt', 'wasch_trockenraum', 'kable_sat_tv']",wohnung,standard,47445,31.0,7.1,9.7,[],COMMISSION_REQUIRED,Nürnberg,90459,,6F2F264BDB42425BBAFE214000878E52,47445,Thomas Schaller Immobilien,,,,49.43188,11.07654,Rabus,Nürnberg,215000.0,3.0,,,,,,1. Geschoss,,,,,,Gas,,Etagenheizung,,
WOHNUNG,2138.1,ZUM_KAUF,1920.0,122.0,493479,False,90409,EUR,"['Altbau (bis 1945)', 'WANNE', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'GAS', 'Zentralheizung', 'PARKETT', 'FLIESEN', 'Einbauküche', 'Balkon', 'Kunststofffenster']",wohnung,standard,20825,12.0,9.1,9.7,[],COMMISSION_REQUIRED,Nürnberg,90409,,81E0D371BCDD984DA688D1F0BD012D1A,20825,wpi Wohn&a;ProjektImmobilien oHG,,,,49.46468,11.08784,Maxfeld,Nürnberg,696000.0,4.0,,UNDEFINED,,142.7,,3. Geschoss,,,,Altbau (bis 1945),,Gas,,Zentralheizung,,
WOHNUNG,0-10212377_20,ZUM_KAUF,2025.0,41.49,493520,True,90409,EUR,"['PROJEKTIERT', 'Balkon', 'provisionsfrei']",wohnung,project,50312,5.0,8.9,9.7,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90409,Merianstr. 32 + 32a,4526A07CABB04885A41640DEC015927A,50312,ImmoService GmbH VR-Banken Metropolregion Nürnberg,90409,Merianstr.,32 + 32a,49.46869,11.10224,Schoppershof,Nürnberg,246865.5,1.0,,UNDEFINED,DE_ENV2014_CLASS_B,63.0,,2. Geschoss,,,,projektiert,,,,,,
WOHNUNG,HW-W_2023_2,ZUM_KAUF,2023.0,91.58,493480,False,90482,EUR,"['Erdgeschoss', 'ERSTBEZUG', 'GAS', 'Garten']",wohnung,standard,2902396,5.0,7.1,9.5,[],COMMISSION_REQUIRED,Nürnberg,90482,,66A05A64598547FAB107299EE725F457,2902396,VR Bank im südlichen Franken eG,,,,49.4576,11.13188,Mögeldorf,Nürnberg,595000.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_B,59.0,,Erdgeschoss,,,Erstbezug,,1 Stellplatz,Gas,,,,
WOHNUNG,212 (1/212),ZUM_KAUF,1956.0,91.0,493537,False,90443,EUR,"['WANNE', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'FERNE', 'Massivhaus', 'GAS', 'Etagenheizung', 'FLIESEN', 'frei', 'offene Küche', 'Kunststofffenster']",wohnung,standard,5297034,16.0,8.1,9.7,[],COMMISSION_REQUIRED,Nürnberg,90443,,51B04EC3B376423C8D7929F11ED67E6F,5297034,W2 Immobilien Gesellschaft mbH,,,,49.43929,11.07396,Steinbühl,Nürnberg,124650.0,2.0,,,,,,,frei,,,,,Gas,,Etagenheizung,,
WOHNUNG,ETW A 16 W,ZUM_KAUF,2024.0,56.0,493426,True,90461,EUR,"['Neubau', 'DUSCHE', 'Personenaufzug', 'LUFTWP', 'ELEKTRO', 'Fußbodenheizung', 'KUNSTSTOFF', 'FLIESEN', 'Carport', 'Balkon', 'KAMERA', 'Kunststofffenster', 'provisionsfrei']",wohnung,project,24002,12.0,7.4,9.7,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90461,Wodanstraße 30,C72DED02A260409883B3D5C688B5C289,24002,RM Müller Wohnbau GmbH,90461,Wodanstraße ,30,49.43287,11.12797,Gleißhammer,Nürnberg,349000.0,2.0,,,,,,2. Geschoss,,,,Neubau,Carport,Elektro,,"Fußbodenheizung, Luft-/Wasser-Wärmepumpe",Personenaufzug,
WOHNUNG,7843#1Udes,ZUM_KAUF,1900.0,95.0,493508,False,90429,EUR,"['gaestewc', 'Dachgeschoss', 'GAS']",wohnung,standard,7635983,10.0,8.2,9.7,[],COMMISSION_REQUIRED,Nürnberg,90429,,98769962D33442B18C559FB33754F250,7635983,GEM Immoblilien und Services GmbH,,,,49.45136,11.06303,Rosenau,Nürnberg,329000.0,4.0,240.0,,,,,4. Geschoss (Dachgeschoss),,,,,,Gas,,,,
WOHNUNG,ETW 12 W,ZUM_KAUF,2024.0,63.0,493426,True,90461,EUR,"['Neubau', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'Dachgeschoss', 'LUFTWP', 'ELEKTRO', 'Fußbodenheizung', 'KUNSTSTOFF', 'FLIESEN', 'abstellraum', 'Carport', 'wasch_trockenraum', 'Balkon', 'KAMERA', 'Kunststofffenster', 'provisionsfrei']",wohnung,project,24002,10.0,7.4,9.7,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90461,Wodanstraße 30,C72DED02A260409883B3D5C688B5C289,24002,RM Müller Wohnbau GmbH,90461,Wodanstraße ,30,49.43287,11.12797,Gleißhammer,Nürnberg,388000.0,2.0,,,,,,5. Geschoss (Dachgeschoss),,,,Neubau,Carport,Elektro,,"Fußbodenheizung, Luft-/Wasser-Wärmepumpe",Personenaufzug,
WOHNUNG,FALC-JuSc-39235,ZUM_KAUF,1983.0,190.0,493480,False,90480,EUR,"['gaestewc', 'Kelleranteil', 'GEPFLEGT', 'Massivhaus', 'GAS', 'Fußbodenheizung', 'moebliert', 'Einbauküche', 'kamin', 'wasch_trockenraum', 'kable_sat_tv', 'wintergarten', 'Balkon', 'Terrasse']",MAISONETTE,standard,8571506,41.0,7.1,9.5,[],COMMISSION_DEFAULT,Nürnberg / Zerzabelshof,90480,,B80108A7D03D48FD9C2CAB7AB2CA5D12,8571506,FALC Immobilien Nürnberg-Süd (Cono Manzione),,,,49.4576,11.13188,Mögeldorf,Nürnberg,840000.0,8.0,,UNDEFINED,DE_ENV2014_CLASS_B,0.0,Maisonette,,,,gepflegt,,,Gas,,"Fußbodenheizung, offener Kamin",,möbliert
WOHNUNG,,ZUM_KAUF,2024.0,81.37,493501,True,90453,EUR,"['Neubau', 'barriefrei', 'WANNE', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'FERNE', 'ERSTBEZUG', 'kontrollierte Be- und Entlüftungsanlage', 'LUFTWP', 'ELEKTRO', 'DSL', 'PARKETT', 'FLIESEN', 'KFW55', 'frei', 'abstellraum', 'Stellplatz', 'wasch_trockenraum', 'Balkon', 'Kunststofffenster', 'provisionsfrei']",wohnung,standard,40359,4.0,3.6,7.0,"[{'label': 'Provisionsfrei', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90453,Am Eichelberg 19,7AE53CC2076FAD48BAC83047EBDC0E19,40359,Hahn &a; Riedl Wohnbau GmbH,,,,49.38101,11.04008,Reichelsdorf,Nürnberg,499900.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_A_PLUS,22.0,,1. Geschoss,frei,barrierefrei,Erstbezug,Neubau,1 Stellplatz,Elektro,KfW 55,Luft-/Wasser-Wärmepumpe,Personenaufzug,
WOHNUNG,,ZUM_KAUF,1912.0,65.0,493479,True,90409,EUR,"['Altbau (bis 1945)', 'WANNE', 'FENSTER', 'Kelleranteil', 'renoviert', 'ELEKTRO', 'PELLET', 'Ofenheizung', 'moebliert', 'gartennutzung', 'LAMINAT', 'DIELEN', 'frei', 'Balkon', 'Terrasse', 'provisionsfrei']",wohnung,standard,9188803,6.0,9.0,9.7,"[{'label': 'Privater Anbieter', 'highlight': True}]",COMMISSION_FREE,Nürnberg,90409,Schillerstr. 11,F82B5FBEDECD4E4F987A60B2DB98F115,9188803,,,,,49.46468,11.08784,Maxfeld,Nürnberg,288000.0,2.5,125.0,,,,,Erdgeschoss,frei,,renoviert / saniert,Altbau (bis 1945),,"Elektro, Pellets",,Ofen,,möbliert
WOHNUNG,IPJW231277,ZUM_KAUF,1991.0,88.41,493439,False,90431,EUR,"['WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'GAS', 'Zentralheizung', 'vermietet', 'Tiefgarage', 'Balkon']",wohnung,standard,20490,8.0,4.9,9.2,[],COMMISSION_DEFAULT,Nürnberg,90431,,FE9EBA70B0844FBBB549DDDE02B72D78,20490,Immopartner Stefan Sagraloff e. K. ,,,,49.43638,11.02739,Großreuth b Schweinau,Nürnberg,300000.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_C,98.0,,2. Geschoss,vermietet,,,,Tiefgarage,Gas,,Zentralheizung,Personenaufzug,
WOHNUNG,A870,ZUM_KAUF,1995.0,85.0,493510,False,90449,EUR,"['unterkellert', 'Personenaufzug', 'FERN', 'Zentralheizung', 'LAMINAT', 'PARKETT', 'FLIESEN', 'Tiefgarage', 'kable_sat_tv', 'Balkon', 'Kunststofffenster']",wohnung,standard,20521,9.0,5.4,9.0,[],COMMISSION_DEFAULT,Nürnberg,90449,,CCD4CC711D864B6C8DD6E0AB54E73431,20521,Hummel Immobilien,,,,49.41572,11.03733,Röthenbach b Schweinau,Nürnberg,186000.0,3.0,,UNDEFINED,DE_ENV2014_CLASS_C,83.0,,,,,,,Tiefgarage,Fernwärme,,Zentralheizung,Personenaufzug,
WOHNUNG,2023-VK-von-Soden,ZUM_KAUF,2023.0,120.0,493404,True,90475,EUR,"['Neubau', 'Dach ausgebaut', 'barriefrei', 'WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'FERNE', 'ERSTBEZUG', 'kontrollierte Be- und Entlüftungsanlage', 'LUFTWP', 'Fußbodenheizung', 'Zentralheizung', 'DSL', 'gartennutzung', 'rollstuhlgerecht', 'PARKETT', 'FLIESEN', 'DIELEN', 'KFW40', 'frei', 'offene Küche', 'Garage', 'REINIGUNG', 'wasch_trockenraum', 'Balkon', 'Terrasse', 'KAMERA', 'Kunststofffenster']",TERRASSEN,standard,2623291,54.0,5.2,7.0,[],COMMISSION_REQUIRED,Nürnberg,90475,Von-Soden-Strasse 14,58BE45240D5F49C8A8CF13ADB76E0D2F,2623291,Die Maklerei ImmobilienKultur ,,,,49.40941,11.1686,Altenfurt,Nürnberg,794650.0,4.0,297.0,UNDEFINED,DE_ENV2014_CLASS_A_PLUS,16.0,Terrassenwohnung,,frei,"barrierefrei, rollstuhlgerecht",Erstbezug,Neubau,Garage,Solar,KfW 40,"Fußbodenheizung, Luft-/Wasser-Wärmepumpe, Zentralheizung",Personenaufzug,
