location,Northeast,Northwest,Southeast,Southwest,energyEfficiency,energyEfficiency,price,price,constructionYear,constructionYear,livingSpace,livingSpace,energySources,energySources,photosCount,photosCount,localAmenitiesScore,localAmenitiesScore,localMobilityScore,localMobilityScore,latitudeDistrict,latitudeDistrict,longitudeDistrict,longitudeDistrict,distanceToCenter,distanceToCenter,district,district,rooms,rooms,energyClass,energyClass,elevator,elevator,sauna,sauna,swimmingpool,swimmingpool,kitchenEqipped,kitchenEqipped,cellar,cellar,storageRoom,storageRoom,wheelchairAccessible,wheelchairAccessible,assistedLiving,assistedLiving,parkingSlots,parkingSlots,guestToilet,guestToilet,privateOutdoorSpace,privateOutdoorSpace,chimney,chimney,attics,attics
2,0,1,0,0,0,0,215000.0,215000.0,1974.0,1974.0,70.0,70.0,2.0,2.0,11.0,11.0,5.9,5.9,9.0,9.0,49.46008,49.46008,11.04266,11.04266,2.615535154498642,2.615535154498642,Seeleinsbühl,Seeleinsbühl,2.5,2.5,5,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,1,1,498000.0,498000.0,2014.0,2014.0,69.0,69.0,2.0,2.0,16.0,16.0,6.0,6.0,9.7,9.7,49.44504,49.44504,11.10302,11.10302,2.058294686868276,2.058294686868276,St Peter,St Peter,2.0,2.0,2,2,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1
3,0,0,1,0,0,0,249000.0,249000.0,1961.0,1961.0,72.13,72.13,2.0,2.0,28.0,28.0,5.6,5.6,8.5,8.5,49.43287,49.43287,11.12797,11.12797,4.2793539298007595,4.2793539298007595,Gleißhammer,Gleißhammer,3.0,3.0,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,150000.0,150000.0,1996.0,1996.0,45.0,45.0,1.0,1.0,19.0,19.0,7.9,7.9,9.7,9.7,49.44522,49.44522,11.03959,11.03959,2.789672465218731,2.789672465218731,Sündersbühl,Sündersbühl,2.0,2.0,5,5,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,295000.0,295000.0,1978.0,1978.0,104.0,104.0,1.0,1.0,9.0,9.0,5.9,5.9,9.6,9.6,49.43638,49.43638,11.02739,11.02739,3.9704750035340526,3.9704750035340526,Großreuth b Schweinau,Großreuth b Schweinau,4.0,4.0,5,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,181000.0,181000.0,1998.0,1998.0,53.0,53.0,2.0,2.0,10.0,10.0,7.6,7.6,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,2.0,2.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,179500.0,179500.0,1959.0,1959.0,56.0,56.0,1.0,1.0,6.0,6.0,7.0,7.0,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,2.0,2.0,6,6,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0,1,0,0,1,1,649548.0,649548.0,2023.0,2023.0,114.66,114.66,5.0,5.0,15.0,15.0,8.0,8.0,9.1,9.1,49.47211,49.47211,11.03073,11.03073,3.9985559744336583,3.9985559744336583,Schniegling,Schniegling,4.0,4.0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
2,0,1,0,0,0,0,249000.0,249000.0,1988.0,1988.0,70.0,70.0,1.0,1.0,30.0,30.0,5.8,5.8,8.7,8.7,49.4772,49.4772,11.06313,11.06313,2.9582726757265996,2.9582726757265996,Thon,Thon,2.0,2.0,5,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,187500.0,187500.0,1953.0,1953.0,50.0,50.0,1.0,1.0,11.0,11.0,8.0,8.0,9.7,9.7,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,2.0,2.0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,1,1,349000.0,349000.0,2012.0,2012.0,86.11,86.11,8.0,8.0,11.0,11.0,8.5,8.5,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,3.0,3.0,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,269000.0,269000.0,1965.0,1965.0,71.3,71.3,1.0,1.0,15.0,15.0,5.2,5.2,9.2,9.2,49.42039,49.42039,11.05991,11.05991,3.7291591591033293,3.7291591591033293,Werderau,Werderau,3.0,3.0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,141000.0,141000.0,1960.0,1960.0,47.0,47.0,1.0,1.0,9.0,9.0,7.4,7.4,9.7,9.7,49.45275,49.45275,11.09419,11.09419,1.2663396294096376,1.2663396294096376,Wöhrd,Wöhrd,2.0,2.0,6,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,1,1,350000.0,350000.0,2014.0,2014.0,76.0,76.0,2.0,2.0,25.0,25.0,4.3,4.3,7.0,7.0,49.36837,49.36837,11.04856,11.04856,9.530353145192935,9.530353145192935,Reichelsdorfer Keller,Reichelsdorfer Keller,2.0,2.0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,1,489000.0,489000.0,1982.0,1982.0,120.0,120.0,1.0,1.0,15.0,15.0,8.6,8.6,9.7,9.7,49.46293,49.46293,11.07721,11.07721,1.2048067566337808,1.2048067566337808,Gärten h d Veste,Gärten h d Veste,5.0,5.0,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,159000.0,159000.0,1901.0,1901.0,42.0,42.0,1.0,1.0,6.0,6.0,2.8,2.8,7.4,7.4,49.42749,49.42749,11.07581,11.07581,2.7372674442391345,2.7372674442391345,Gibitzenhof,Gibitzenhof,2.0,2.0,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,250000.0,250000.0,1911.0,1911.0,62.0,62.0,4.0,4.0,4.0,4.0,8.4,8.4,9.6,9.6,49.46145,49.46145,11.06072,11.06072,1.5540259940496581,1.5540259940496581,St Johannis,St Johannis,3.0,3.0,7,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
3,0,0,1,0,0,0,114900.0,114900.0,1968.0,1968.0,26.0,26.0,1.0,1.0,7.0,7.0,6.3,6.3,9.7,9.7,49.44887,49.44887,11.08851,11.08851,0.9261995040228098,0.9261995040228098,Gleißbühl,Gleißbühl,1.0,1.0,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,259000.0,259000.0,1952.0,1952.0,81.0,81.0,1.0,1.0,9.0,9.0,8.6,8.6,9.7,9.7,49.43972,49.43972,11.08698,11.08698,1.564401679049105,1.564401679049105,Lichtenhof,Lichtenhof,3.0,3.0,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,299000.0,299000.0,1978.0,1978.0,84.0,84.0,1.0,1.0,4.0,4.0,7.5,7.5,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,3.0,3.0,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,390000.0,390000.0,2002.0,2002.0,63.0,63.0,1.0,1.0,13.0,13.0,8.2,8.2,9.7,9.7,49.46231,49.46231,11.09839,11.09839,1.9356297017134596,1.9356297017134596,Rennweg,Rennweg,2.0,2.0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,239000.0,239000.0,1985.0,1985.0,55.0,55.0,1.0,1.0,23.0,23.0,7.0,7.0,8.9,8.9,49.47211,49.47211,11.03073,11.03073,3.9985559744336583,3.9985559744336583,Schniegling,Schniegling,2.0,2.0,5,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,369000.0,369000.0,1995.0,1995.0,103.0,103.0,1.0,1.0,12.0,12.0,4.5,4.5,8.8,8.8,49.41572,49.41572,11.03733,11.03733,4.946659671548466,4.946659671548466,Röthenbach b Schweinau,Röthenbach b Schweinau,4.0,4.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
4,0,0,0,1,0,0,179000.0,179000.0,1907.0,1907.0,65.0,65.0,1.0,1.0,10.0,10.0,7.9,7.9,9.7,9.7,49.42749,49.42749,11.07581,11.07581,2.7372674442391345,2.7372674442391345,Gibitzenhof,Gibitzenhof,3.0,3.0,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,209000.0,209000.0,1956.0,1956.0,72.0,72.0,2.0,2.0,9.0,9.0,8.8,8.8,9.7,9.7,49.44186,49.44186,11.08505,11.08505,1.2887556948839398,1.2887556948839398,Galgenhof,Galgenhof,3.0,3.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,1,1,483525.0,483525.0,1927.0,1927.0,76.75,76.75,7.0,7.0,9.0,9.0,6.2,6.2,8.0,8.0,49.40306,49.40306,11.03293,11.03293,6.305232071925194,6.305232071925194,Eibach,Eibach,3.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,485000.0,485000.0,1966.0,1966.0,129.37,129.37,3.0,3.0,13.0,13.0,7.1,7.1,9.5,9.5,49.4576,49.4576,11.13188,11.13188,4.035137406290032,4.035137406290032,Mögeldorf,Mögeldorf,4.0,4.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,495000.0,495000.0,1983.0,1983.0,115.0,115.0,3.0,3.0,13.0,13.0,6.6,6.6,9.0,9.0,49.4685,49.4685,11.11889,11.11889,3.552939363275519,3.552939363275519,Steinplatte,Steinplatte,4.5,4.5,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,178000.0,178000.0,1957.0,1957.0,60.0,60.0,1.0,1.0,8.0,8.0,7.5,7.5,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,3.0,3.0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,339000.0,339000.0,1905.0,1905.0,93.0,93.0,1.0,1.0,15.0,15.0,8.8,8.8,9.2,9.2,49.4576,49.4576,11.13188,11.13188,4.035137406290032,4.035137406290032,Mögeldorf,Mögeldorf,4.0,4.0,9,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,220000.0,220000.0,1975.0,1975.0,67.47,67.47,2.0,2.0,24.0,24.0,5.5,5.5,9.6,9.6,49.45187,49.45187,11.10538,11.10538,2.073327662848834,2.073327662848834,Tullnau,Tullnau,3.0,3.0,5,5,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,299000.0,299000.0,1976.0,1976.0,83.0,83.0,2.0,2.0,37.0,37.0,6.1,6.1,9.3,9.3,49.41572,49.41572,11.03733,11.03733,4.946659671548466,4.946659671548466,Röthenbach b Schweinau,Röthenbach b Schweinau,3.0,3.0,4,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,649000.0,649000.0,1999.0,1999.0,153.0,153.0,1.0,1.0,36.0,36.0,4.8,4.8,8.1,8.1,49.46008,49.46008,11.04266,11.04266,2.615535154498642,2.615535154498642,Seeleinsbühl,Seeleinsbühl,6.0,6.0,4,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
3,0,0,1,0,0,0,265000.0,265000.0,1968.0,1968.0,83.57,83.57,2.0,2.0,11.0,11.0,6.0,6.0,9.3,9.3,49.40815,49.40815,11.13376,11.13376,6.396166168496709,6.396166168496709,Langwasser,Langwasser,3.0,3.0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,595000.0,595000.0,1984.0,1984.0,104.0,104.0,1.0,1.0,14.0,14.0,7.3,7.3,9.7,9.7,49.45601,49.45601,11.08013,11.08013,0.5004970884120207,0.5004970884120207,Sebald,Sebald,3.0,3.0,7,7,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
3,0,0,1,0,0,0,199000.0,199000.0,1914.0,1914.0,62.0,62.0,1.0,1.0,10.0,10.0,7.6,7.6,9.6,9.6,49.43964,49.43964,11.09467,11.09467,1.8993064800798953,1.8993064800798953,Bleiweiß,Bleiweiß,3.0,3.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,289000.0,289000.0,1961.0,1961.0,60.0,60.0,3.0,3.0,12.0,12.0,8.5,8.5,9.7,9.7,49.45044,49.45044,11.05372,11.05372,1.6713862397161467,1.6713862397161467,Gostenhof,Gostenhof,2.5,2.5,5,5,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1,1,0,0,0,0,0,395000.0,395000.0,1973.0,1973.0,74.0,74.0,2.0,2.0,5.0,5.0,7.3,7.3,9.3,9.3,49.4576,49.4576,11.13188,11.13188,4.035137406290032,4.035137406290032,Mögeldorf,Mögeldorf,1.5,1.5,5,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,115000.0,115000.0,1952.0,1952.0,38.61,38.61,1.0,1.0,6.0,6.0,6.5,6.5,9.7,9.7,49.42749,49.42749,11.07581,11.07581,2.7372674442391345,2.7372674442391345,Gibitzenhof,Gibitzenhof,2.0,2.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,425000.0,425000.0,1946.0,1946.0,126.0,126.0,1.0,1.0,4.0,4.0,6.1,6.1,9.3,9.3,49.47166,49.47166,11.1113,11.1113,3.314139090031284,3.314139090031284,Nordostbahnhof,Nordostbahnhof,4.0,4.0,7,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,215000.0,215000.0,1967.0,1967.0,52.02,52.02,3.0,3.0,13.0,13.0,8.2,8.2,9.5,9.5,49.46145,49.46145,11.06072,11.06072,1.5540259940496581,1.5540259940496581,St Johannis,St Johannis,2.0,2.0,6,6,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,119000.0,119000.0,1984.0,1984.0,42.0,42.0,2.0,2.0,10.0,10.0,6.1,6.1,9.1,9.1,49.40815,49.40815,11.13376,11.13376,6.396166168496709,6.396166168496709,Langwasser,Langwasser,1.0,1.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,749000.0,749000.0,2004.0,2004.0,135.0,135.0,8.0,8.0,14.0,14.0,6.6,6.6,9.5,9.5,49.43287,49.43287,11.12797,11.12797,4.2793539298007595,4.2793539298007595,Gleißhammer,Gleißhammer,5.0,5.0,4,4,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,239000.0,239000.0,1959.0,1959.0,67.43,67.43,1.0,1.0,24.0,24.0,8.8,8.8,9.7,9.7,49.44186,49.44186,11.08505,11.08505,1.2887556948839398,1.2887556948839398,Galgenhof,Galgenhof,3.0,3.0,6,6,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,1,1,1,494235.0,494235.0,1927.0,1927.0,78.45,78.45,7.0,7.0,10.0,10.0,6.2,6.2,8.0,8.0,49.40306,49.40306,11.03293,11.03293,6.305232071925194,6.305232071925194,Eibach,Eibach,3.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,395000.0,395000.0,1970.0,1970.0,105.0,105.0,1.0,1.0,9.0,9.0,5.9,5.9,8.1,8.1,49.4576,49.4576,11.13188,11.13188,4.035137406290032,4.035137406290032,Mögeldorf,Mögeldorf,3.5,3.5,6,6,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,270000.0,270000.0,1998.0,1998.0,80.0,80.0,2.0,2.0,13.0,13.0,7.6,7.6,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,3.0,3.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0,1,0,1,1,280000.0,280000.0,1964.0,1964.0,73.0,73.0,1.0,1.0,8.0,8.0,6.3,6.3,9.6,9.6,49.44267,49.44267,11.12304,11.12304,3.510327221993633,3.510327221993633,Zerzabelshof,Zerzabelshof,3.0,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,190000.0,190000.0,1960.0,1960.0,51.44,51.44,1.0,1.0,15.0,15.0,8.2,8.2,9.7,9.7,49.45275,49.45275,11.09419,11.09419,1.2663396294096376,1.2663396294096376,Wöhrd,Wöhrd,2.0,2.0,6,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,368545.0,368545.0,1971.0,1971.0,83.12,83.12,3.0,3.0,14.0,14.0,8.6,8.6,9.6,9.6,49.46869,49.46869,11.10224,11.10224,2.6096488719043096,2.6096488719043096,Schoppershof,Schoppershof,3.0,3.0,4,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,175000.0,175000.0,1972.0,1972.0,64.0,64.0,3.0,3.0,6.0,6.0,7.6,7.6,9.6,9.6,49.43896,49.43896,11.04878,11.04878,2.491818130940929,2.491818130940929,St Leonhard,St Leonhard,2.0,2.0,6,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
2,0,1,0,0,0,0,169000.0,169000.0,1935.0,1935.0,67.0,67.0,1.0,1.0,6.0,6.0,6.8,6.8,9.3,9.3,49.46008,49.46008,11.04266,11.04266,2.615535154498642,2.615535154498642,Seeleinsbühl,Seeleinsbühl,3.0,3.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,197500.0,197500.0,1953.0,1953.0,50.0,50.0,1.0,1.0,19.0,19.0,8.0,8.0,9.7,9.7,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,2.0,2.0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,199000.0,199000.0,1982.0,1982.0,72.0,72.0,2.0,2.0,9.0,9.0,7.3,7.3,9.7,9.7,49.42749,49.42749,11.07581,11.07581,2.7372674442391345,2.7372674442391345,Gibitzenhof,Gibitzenhof,2.0,2.0,4,4,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,1,1,199000.0,199000.0,2014.0,2014.0,37.5,37.5,2.0,2.0,10.0,10.0,8.1,8.1,9.7,9.7,49.44398,49.44398,11.09165,11.09165,1.408294025223907,1.408294025223907,Glockenhof,Glockenhof,1.0,1.0,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,0,0,1,0,0,349000.0,349000.0,1971.0,1971.0,77.1,77.1,2.0,2.0,17.0,17.0,4.5,4.5,8.8,8.8,49.41572,49.41572,11.03733,11.03733,4.946659671548466,4.946659671548466,Röthenbach b Schweinau,Röthenbach b Schweinau,3.0,3.0,4,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,154500.0,154500.0,2005.0,2005.0,50.4,50.4,3.0,3.0,13.0,13.0,3.1,3.1,5.9,5.9,49.37517,49.37517,11.06749,11.06749,8.58014594930348,8.58014594930348,Weiherhaus,Weiherhaus,2.0,2.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
3,0,0,1,0,1,1,122000.0,122000.0,2014.0,2014.0,21.5,21.5,2.0,2.0,6.0,6.0,8.1,8.1,9.7,9.7,49.44398,49.44398,11.09165,11.09165,1.408294025223907,1.408294025223907,Glockenhof,Glockenhof,1.0,1.0,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,696000.0,696000.0,1920.0,1920.0,122.0,122.0,1.0,1.0,12.0,12.0,9.1,9.1,9.7,9.7,49.46468,49.46468,11.08784,11.08784,1.614009123287336,1.614009123287336,Maxfeld,Maxfeld,3.0,3.0,6,6,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,0,0,1,0,0,0,379000.0,379000.0,1982.0,1982.0,95.0,95.0,1.0,1.0,20.0,20.0,5.9,5.9,9.5,9.5,49.43287,49.43287,11.12797,11.12797,4.2793539298007595,4.2793539298007595,Gleißhammer,Gleißhammer,3.0,3.0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
1,1,0,0,0,0,0,449000.0,449000.0,1971.0,1971.0,91.0,91.0,3.0,3.0,11.0,11.0,5.7,5.7,8.9,8.9,49.4685,49.4685,11.11889,11.11889,3.552939363275519,3.552939363275519,Steinplatte,Steinplatte,3.5,3.5,7,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,1750000.0,1750000.0,2003.0,2003.0,244.0,244.0,2.0,2.0,18.0,18.0,6.6,6.6,9.5,9.5,49.45672,49.45672,11.10538,11.10538,2.1357710083079526,2.1357710083079526,Veilhof,Veilhof,4.5,4.5,5,5,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
3,0,0,1,0,0,0,148000.0,148000.0,1962.0,1962.0,55.0,55.0,3.0,3.0,7.0,7.0,4.5,4.5,6.7,6.7,49.36832,49.36832,11.08454,11.08454,9.333175251108791,9.333175251108791,Herpersdorf,Herpersdorf,3.0,3.0,7,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,479000.0,479000.0,1900.0,1900.0,156.0,156.0,1.0,1.0,15.0,15.0,8.1,8.1,9.7,9.7,49.46231,49.46231,11.09839,11.09839,1.9356297017134596,1.9356297017134596,Rennweg,Rennweg,4.0,4.0,5,5,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,495000.0,495000.0,1980.0,1980.0,166.0,166.0,3.0,3.0,14.0,14.0,7.5,7.5,9.7,9.7,49.43929,49.43929,11.07396,11.07396,1.4381169948042094,1.4381169948042094,Steinbühl,Steinbühl,6.0,6.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,249000.0,249000.0,2023.0,2023.0,47.0,47.0,1.0,1.0,16.0,16.0,8.9,8.9,9.7,9.7,49.46468,49.46468,11.08784,11.08784,1.614009123287336,1.614009123287336,Maxfeld,Maxfeld,2.0,2.0,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,1,0,0,1,1,667200.0,667200.0,2022.0,2022.0,114.0,114.0,7.0,7.0,11.0,11.0,8.2,8.2,9.4,9.4,49.46008,49.46008,11.04266,11.04266,2.615535154498642,2.615535154498642,Seeleinsbühl,Seeleinsbühl,4.0,4.0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4,0,0,0,1,0,0,185000.0,185000.0,1991.0,1991.0,57.23,57.23,1.0,1.0,7.0,7.0,8.5,8.5,9.7,9.7,49.45044,49.45044,11.05372,11.05372,1.6713862397161467,1.6713862397161467,Gostenhof,Gostenhof,2.5,2.5,6,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,159000.0,159000.0,1959.0,1959.0,56.0,56.0,7.0,7.0,8.0,8.0,7.6,7.6,9.6,9.6,49.4587,49.4587,11.09995,11.09995,1.833793978860811,1.833793978860811,Gärten b Wöhrd,Gärten b Wöhrd,3.0,3.0,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,0,119000.0,119000.0,1972.0,1972.0,31.0,31.0,3.0,3.0,7.0,7.0,8.2,8.2,9.7,9.7,49.46231,49.46231,11.09839,11.09839,1.9356297017134596,1.9356297017134596,Rennweg,Rennweg,1.0,1.0,5,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,170000.0,170000.0,1957.0,1957.0,48.0,48.0,1.0,1.0,10.0,10.0,8.3,8.3,9.7,9.7,49.46231,49.46231,11.09839,11.09839,1.9356297017134596,1.9356297017134596,Rennweg,Rennweg,2.0,2.0,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
